,Hour,Slot,solar0,solar1,solar2,wind0,wind1,wind2
144,1,1,0.0,0.0,0.0,39.144040500792244,7.218307502936816,63.54042967694631
145,1,2,0.0,0.0,0.0,46.635676273783496,6.27478789609354,54.98090366145558
146,1,3,0.0,0.0,0.0,44.24163162922447,6.932576568555325,44.788951635482626
147,1,4,0.0,0.0,0.0,32.00546005573825,5.77866879651019,36.60060210819505
148,1,5,0.0,0.0,0.0,31.125514853502235,4.022321340371787,38.03798405451971
149,1,6,0.0,0.0,0.0,24.109216277785947,3.7657469723874986,46.858205162470256
150,2,1,0.0,0.0,0.0,27.005006539728512,4.953021375030305,43.66920339080408
151,2,2,0.0,0.0,0.0,29.77126615161326,3.8346213199361063,43.949450943018036
152,2,3,0.0,0.0,0.0,25.30734874719007,2.755921862030135,54.88075947594593
153,2,4,0.0,0.0,0.0,26.77087471429942,1.983830924092208,53.96611595412617
154,2,5,0.0,0.0,0.0,37.04760225520356,2.525375898755069,41.521319478847886
155,2,6,0.0,0.0,0.0,28.831803129142173,3.6453951689140176,52.498350999726654
156,3,1,0.0,0.0,0.0,25.087592356456277,3.5544641542033473,43.59888237235078
157,3,2,0.0,0.0,0.0,25.726304605028425,3.901663739689755,40.505016878720895
158,3,3,0.0,0.0,0.0,32.68790000130438,3.9251949130206287,46.28333523775129
159,3,4,0.0,0.0,0.0,36.46907384993005,4.153525840551761,37.06594787459776
160,3,5,0.0,0.0,0.0,27.176705448558398,3.3615759607119085,41.91810300040511
161,3,6,0.0,0.0,0.0,34.83389618572865,5.8805334135106975,44.86050715217364
