,Bus1,Bus2,Bus3,Bus4,Bus5,Hour,LOAD
27,143.8294831986726,117.39486355290764,102.07096172334302,187.85658959455398,161.35485737885483,1,712.5067554483321
28,146.4066853145985,116.50931978237044,105.12056823033093,184.30271289914876,174.43360908630402,2,726.7728953127527
29,149.6655547334937,126.57822404678019,116.98445163298828,201.87267619303339,171.81874154950094,3,766.9196481557965
