,1,2,3,4,5
ng0,25.9,0.0,0.0,0.0,0.0
ng1,65.0,0.0,0.0,0.0,0.0
ng2,102.26666666666667,0.0,0.0,0.0,0.0
ng3,28.0,0.0,0.0,0.0,0.0
ng4,135.2,0.0,0.0,0.0,0.0
