,Hour,Slot,solar0,solar1,solar2,wind0,wind1,wind2
168,1,1,0.0,0.0,0.0,33.957346030270365,5.26938844192532,25.10649280419189
169,1,2,0.0,0.0,0.0,31.16756763087676,4.277346965917671,40.12561250865434
170,1,3,0.0,0.0,0.0,38.12534327372581,4.796965900731576,27.927906140684065
171,1,4,0.0,0.0,0.0,38.89340442547415,4.978611375691432,26.85829447233098
172,1,5,0.0,0.0,0.0,41.80502770698423,3.053180139354167,25.46938505371485
173,1,6,0.0,0.0,0.0,50.01367488734469,3.012407064868883,29.101969979925318
174,2,1,0.0,0.0,0.0,58.02801902514755,4.034554311370662,32.2887835470276
175,2,2,0.0,0.0,0.0,36.18042957790375,3.3722533346007726,24.490109338147988
176,2,3,0.0,0.0,0.0,51.95027659870609,3.9604293726370825,33.2093801341285
177,2,4,0.0,0.0,0.0,57.53857705223067,4.129821706318984,25.857983602397592
178,2,5,0.0,0.0,0.0,41.006971038894456,3.2456437004846896,38.211330066481686
179,2,6,0.0,0.0,0.0,57.20890961339846,1.9735259380453736,29.260596764033572
180,3,1,0.0,0.0,0.0,44.22382562399469,2.863368562076113,32.923354798456025
181,3,2,0.0,0.0,0.0,46.32477547928372,4.632884269848155,26.581819254391185
182,3,3,0.0,0.0,0.0,42.629433185762,5.857952491255239,18.819312934052054
183,3,4,0.0,0.0,0.0,45.194882288139596,5.447416037481061,33.28248527540101
184,3,5,0.0,0.0,0.0,63.696467498064884,4.117992844104821,27.89643154504772
185,3,6,0.0,0.0,0.0,46.89616515793445,4.284661944900142,13.337529403575314
