,Hour,Slot,solar0,solar1,solar2,wind0,wind1,wind2
144,1,1,0.0,0.0,0.0,37.99581228428378,9.87369707253416,60.338141009015004
145,1,2,0.0,0.0,0.0,49.04101162002032,11.461807662811893,51.63934327439417
146,1,3,0.0,0.0,0.0,15.111674735905456,2.787187911159657,44.90575652694167
147,1,4,0.0,0.0,0.0,20.88116716821984,4.37763842569138,26.524362287288856
148,1,5,0.0,0.0,0.0,31.58411969840143,3.8193399710445024,35.36473798586505
149,1,6,0.0,0.0,0.0,28.57792554164117,5.7789874669344,55.281380112387055
150,2,1,0.0,0.0,0.0,36.099742959250406,4.3078651078017245,81.75194491432413
151,2,2,0.0,0.0,0.0,20.455461578745723,3.00540193582527,47.51757938520025
152,2,3,0.0,0.0,0.0,40.71143553513235,1.0852414681691485,50.363204273879745
153,2,4,0.0,0.0,0.0,32.29396927859191,2.0289941955166713,32.366965314406116
154,2,5,0.0,0.0,0.0,21.14814531390352,3.491003799992032,48.885279031681065
155,2,6,0.0,0.0,0.0,28.23727142482648,2.1604858833016953,49.03018235810929
156,3,1,0.0,0.0,0.0,32.824728523861225,3.122805620483191,33.60687762688542
157,3,2,0.0,0.0,0.0,26.15622287189871,2.9129034082645378,44.47117655355058
158,3,3,0.0,0.0,0.0,37.37463896959834,3.632870394804346,58.511928044225286
159,3,4,0.0,0.0,0.0,35.703634464844214,2.6660189856333876,13.810406825716983
160,3,5,0.0,0.0,0.0,38.038725411621456,6.807082088770645,27.072697453755254
161,3,6,0.0,0.0,0.0,59.552585818304,2.8084328841987856,38.40968881664772
162,4,1,0.0,0.0,0.0,46.21265368063757,2.247054348932822,26.998256604777485
163,4,2,0.0,0.0,0.0,14.846662368856512,6.619986914025735,51.46443475613144
164,4,3,0.0,0.0,0.0,31.31829933912174,6.638203620860624,23.53363760792035
165,4,4,0.0,0.0,0.0,34.10964077215035,4.130291875345006,29.944212486197436
166,4,5,0.0,0.0,0.0,35.271386293746495,5.269973731233238,32.561396280228685
167,4,6,0.0,0.0,0.0,26.641829488718944,3.6847201431139025,37.216734622977754
168,5,1,0.0,0.0,0.0,34.677849847323245,4.428601822256159,34.877418521043666
169,5,2,0.0,0.0,0.0,44.563314091044695,4.381941247153577,41.461517575811826
170,5,3,0.0,0.0,0.0,39.4539031937742,3.8873000745427535,44.61666401111399
171,5,4,0.0,0.0,0.0,36.206590861050366,3.040838372790632,43.50824376495378
172,5,5,0.0,0.0,0.0,23.89376052239573,6.658831342160644,47.4912414238002
173,5,6,0.0,0.0,0.0,43.090018770140965,4.9861288337613034,36.76039691060205
174,6,1,0.0,0.0,0.0,46.70887764654636,4.039181834800101,27.362538903948614
175,6,2,0.0,0.0,0.0,77.47421492507284,4.579947446134525,23.9150594263884
176,6,3,0.0,0.0,0.0,42.94494772591826,4.19147392297399,20.3040329037329
177,6,4,0.0,0.0,0.0,76.73935997142705,0.43532445014423277,31.94359054535897
178,6,5,0.0,0.0,0.0,58.53297567539555,1.7109199760021108,40.16384354905765
179,6,6,0.0,0.0,0.0,55.61271215893062,3.8241924954876834,28.93888119341301
180,7,1,0.0,0.0,0.0,41.219118059984105,2.348966236095235,32.873650582102435
181,7,2,0.0,0.0,0.0,51.72951408420806,2.644364197011572,25.95509125881703
182,7,3,0.0,0.0,0.0,68.8422781077956,4.533815145170116,20.519040527454614
183,7,4,0.0,0.0,0.0,68.32020907800958,2.2003907352605423,34.0232504936193
184,7,5,0.0,0.0,0.0,43.559843846752756,5.052799233598984,7.3560867930853595
